"Lang","To","From","ToExposed","PairDirFound","Token","IndexExists","HasRelated","RelatedCount","HasExplainer","HasTitle","HasH1"
"ar","jpg","wav","True","True","to","True","False","0","False","True","True"
"ar","jpg","webm","True","True","to","True","False","0","False","True","True"
"ar","jpg","webp","True","True","to","True","False","0","False","True","True"
"ar","jpg","xlsx","True","True","to","True","False","0","False","True","True"
"ar","jpg","zip","True","True","to","True","False","0","False","True","True"
"ar","json","7z","True","True","to","True","False","0","False","True","True"
"ar","json","aac","True","True","to","True","False","0","False","True","True"
"ar","json","aiff","True","True","to","True","False","0","False","True","True"
"ar","json","bmp","True","True","to","True","False","0","False","True","True"
"ar","json","csv","True","True","to","True","False","0","False","True","True"
"ar","json","docx","True","True","to","True","False","0","False","True","True"
"ar","json","flac","True","True","to","True","False","0","False","True","True"
"ar","json","gif","True","True","to","True","False","0","False","True","True"
"ar","json","html","True","True","to","True","False","0","False","True","True"
"ar","json","jpeg","True","True","to","True","False","0","False","True","True"
"ar","json","jpg","True","True","to","True","False","0","False","True","True"
"ar","json","jsonl","True","True","to","True","False","0","False","True","True"
"ar","json","m4a","True","True","to","True","False","0","False","True","True"
"ar","json","m4v","True","True","to","True","False","0","False","True","True"
"ar","json","md","True","True","to","True","False","0","False","True","True"
"ar","json","mkv","True","True","to","True","False","0","False","True","True"
"ar","json","mov","True","True","to","True","False","0","False","True","True"
"ar","json","mp3","True","True","to","True","False","0","False","True","True"
"ar","json","mp4","True","True","to","True","False","0","False","True","True"
"ar","json","ogg","True","True","to","True","False","0","False","True","True"
"ar","json","opus","True","True","to","True","False","0","False","True","True"
"ar","json","pdf","True","True","to","True","False","0","False","True","True"
"ar","json","png","True","True","to","True","False","0","False","True","True"
"ar","json","pptx","True","True","to","True","False","0","False","True","True"
"ar","json","rar","True","True","to","True","False","0","False","True","True"
"ar","json","rtf","True","True","to","True","False","0","False","True","True"
"ar","json","svg","True","True","to","True","False","0","False","True","True"
"ar","json","tar","True","True","to","True","False","0","False","True","True"
"ar","json","tar.bz2","True","True","to","True","False","0","False","True","True"
"ar","json","tar.gz","True","True","to","True","False","0","False","True","True"
"ar","json","tar.xz","True","True","to","True","False","0","False","True","True"
"ar","json","tbz","True","True","to","True","False","0","False","True","True"
"ar","json","tgz","True","True","to","True","False","0","False","True","True"
"ar","json","tiff","True","True","to","True","False","0","False","True","True"
"ar","json","tsv","True","True","to","True","False","0","False","True","True"
"ar","json","txt","True","True","to","True","False","0","False","True","True"
"ar","json","txz","True","True","to","True","False","0","False","True","True"
"ar","json","wav","True","True","to","True","False","0","False","True","True"
"ar","json","webm","True","True","to","True","False","0","False","True","True"
"ar","json","webp","True","True","to","True","False","0","False","True","True"
"ar","json","xlsx","True","True","to","True","False","0","False","True","True"
"ar","json","zip","True","True","to","True","False","0","False","True","True"
"ar","jsonl","7z","True","True","to","True","False","0","False","True","True"
"ar","jsonl","aac","True","True","to","True","False","0","False","True","True"
"ar","jsonl","aiff","True","True","to","True","False","0","False","True","True"
"ar","jsonl","bmp","True","True","to","True","False","0","False","True","True"
"ar","jsonl","csv","True","True","to","True","False","0","False","True","True"
"ar","jsonl","docx","True","True","to","True","False","0","False","True","True"
"ar","jsonl","flac","True","True","to","True","False","0","False","True","True"
"ar","jsonl","gif","True","True","to","True","False","0","False","True","True"
"ar","jsonl","html","True","True","to","True","False","0","False","True","True"
"ar","jsonl","jpeg","True","True","to","True","False","0","False","True","True"
"ar","jsonl","jpg","True","True","to","True","False","0","False","True","True"
"ar","jsonl","json","True","True","to","True","False","0","False","True","True"
"ar","jsonl","m4a","True","True","to","True","False","0","False","True","True"
"ar","jsonl","m4v","True","True","to","True","False","0","False","True","True"
"ar","jsonl","md","True","True","to","True","False","0","False","True","True"
"ar","jsonl","mkv","True","True","to","True","False","0","False","True","True"
"ar","jsonl","mov","True","True","to","True","False","0","False","True","True"
"ar","jsonl","mp3","True","True","to","True","False","0","False","True","True"
"ar","jsonl","mp4","True","True","to","True","False","0","False","True","True"
"ar","jsonl","ogg","True","True","to","True","False","0","False","True","True"
"ar","jsonl","opus","True","True","to","True","False","0","False","True","True"
"ar","jsonl","pdf","True","True","to","True","False","0","False","True","True"
"ar","jsonl","png","True","True","to","True","False","0","False","True","True"
"ar","jsonl","pptx","True","True","to","True","False","0","False","True","True"
"ar","jsonl","rar","True","True","to","True","False","0","False","True","True"
"ar","jsonl","rtf","True","True","to","True","False","0","False","True","True"
"ar","jsonl","svg","True","True","to","True","False","0","False","True","True"
"ar","jsonl","tar","True","True","to","True","False","0","False","True","True"
"ar","jsonl","tar.bz2","True","True","to","True","False","0","False","True","True"
"ar","jsonl","tar.gz","True","True","to","True","False","0","False","True","True"
"ar","jsonl","tar.xz","True","True","to","True","False","0","False","True","True"
"ar","jsonl","tbz","True","True","to","True","False","0","False","True","True"
"ar","jsonl","tgz","True","True","to","True","False","0","False","True","True"
"ar","jsonl","tiff","True","True","to","True","False","0","False","True","True"
"ar","jsonl","tsv","True","True","to","True","False","0","False","True","True"
"ar","jsonl","txt","True","True","to","True","False","0","False","True","True"
"ar","jsonl","txz","True","True","to","True","False","0","False","True","True"
"ar","jsonl","wav","True","True","to","True","False","0","False","True","True"
"ar","jsonl","webm","True","True","to","True","False","0","False","True","True"
"ar","jsonl","webp","True","True","to","True","False","0","False","True","True"
"ar","jsonl","xlsx","True","True","to","True","False","0","False","True","True"
"ar","jsonl","zip","True","True","to","True","False","0","False","True","True"
"ar","m4a","7z","True","True","to","True","False","0","False","True","True"
"ar","m4a","aac","True","True","to","True","False","0","False","True","True"
"ar","m4a","aiff","True","True","to","True","False","0","False","True","True"
"ar","m4a","bmp","True","True","to","True","False","0","False","True","True"
"ar","m4a","csv","True","True","to","True","False","0","False","True","True"
"ar","m4a","docx","True","True","to","True","False","0","False","True","True"
"ar","m4a","flac","True","True","to","True","False","0","False","True","True"
"ar","m4a","gif","True","True","to","True","False","0","False","True","True"
"ar","m4a","html","True","True","to","True","False","0","False","True","True"
"ar","m4a","jpeg","True","True","to","True","False","0","False","True","True"
"ar","m4a","jpg","True","True","to","True","False","0","False","True","True"
"ar","m4a","json","True","True","to","True","False","0","False","True","True"
"ar","m4a","jsonl","True","True","to","True","False","0","False","True","True"
"ar","m4a","m4v","True","True","to","True","False","0","False","True","True"
"ar","m4a","md","True","True","to","True","False","0","False","True","True"
"ar","m4a","mkv","True","True","to","True","False","0","False","True","True"
"ar","m4a","mov","True","True","to","True","False","0","False","True","True"
"ar","m4a","mp3","True","True","to","True","False","0","False","True","True"
"ar","m4a","mp4","True","True","to","True","False","0","False","True","True"
"ar","m4a","ogg","True","True","to","True","False","0","False","True","True"
"ar","m4a","opus","True","True","to","True","False","0","False","True","True"
"ar","m4a","pdf","True","True","to","True","False","0","False","True","True"
"ar","m4a","png","True","True","to","True","False","0","False","True","True"
"ar","m4a","pptx","True","True","to","True","False","0","False","True","True"
"ar","m4a","rar","True","True","to","True","False","0","False","True","True"
"ar","m4a","rtf","True","True","to","True","False","0","False","True","True"
"ar","m4a","svg","True","True","to","True","False","0","False","True","True"
"ar","m4a","tar","True","True","to","True","False","0","False","True","True"
"ar","m4a","tar.bz2","True","True","to","True","False","0","False","True","True"
"ar","m4a","tar.gz","True","True","to","True","False","0","False","True","True"
